Building,DemolitionDate,BuildingImage,promptcategory,BuildingCoordinates,BuildingCountry,RandomBefore,RandomAfter,BuildingCoordinates.1,lon,lat,commonsCategory,isInGoogleLandmark,inception,WikipediaPagesCount,prompt,Imperative,PromptTemplate,difficulty,currentState,expectedValue
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,random after,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Give me a photorealistic image of the Jordal Amfi in Norway on 5/27/2019,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,after,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Give me a photorealistic image of the Jordal Amfi in Norway after 01/01/2017,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,random before,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Generate a photorealistic image of the Jordal Amfi in Norway on 06/25/1987,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,before,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Generate a photorealistic image of the Jordal Amfi in Norway before 01/01/2017,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,random after,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Generate a photorealistic image of the Jordal Amfi in Norway on 5/27/2019,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,after,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Generate a photorealistic image of the Jordal Amfi in Norway after 01/01/2017,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,random before,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Produce a photorealistic image of the Jordal Amfi in Norway on 06/25/1987,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,before,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Produce a photorealistic image of the Jordal Amfi in Norway before 01/01/2017,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,random after,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Produce a photorealistic image of the Jordal Amfi in Norway on 5/27/2019,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by new,
Jordal Amfi,01/01/2017,http://commons.wikimedia.org/wiki/Special:FilePath/Jordal%20Amfi.jpg,after,Point(10.783942 59.911228),Norway,06/25/1987,5/27/2019,Point(10.783942 59.911228),10.783942,59.911228,https://commons.wikimedia.org/wiki/Category:Jordal%20Amfi%20%281952%29,0,01/01/1951,9,Produce a photorealistic image of the Jordal Amfi in Norway after 01/01/2017,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by new,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Create a photorealistic image of the Kirov Stadium in Russia on 10/20/1954,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Create a photorealistic image of the Kirov Stadium in Russia before 01/01/2006,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Create a photorealistic image of the Kirov Stadium in Russia on 1/3/2011,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Create a photorealistic image of the Kirov Stadium in Russia after 01/01/2006,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Give me a photorealistic image of the Kirov Stadium in Russia on 10/20/1954,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Give me a photorealistic image of the Kirov Stadium in Russia before 01/01/2006,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Give me a photorealistic image of the Kirov Stadium in Russia on 1/3/2011,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Give me a photorealistic image of the Kirov Stadium in Russia after 01/01/2006,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Generate a photorealistic image of the Kirov Stadium in Russia on 10/20/1954,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Generate a photorealistic image of the Kirov Stadium in Russia before 01/01/2006,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Generate a photorealistic image of the Kirov Stadium in Russia on 1/3/2011,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Generate a photorealistic image of the Kirov Stadium in Russia after 01/01/2006,Generate,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Produce a photorealistic image of the Kirov Stadium in Russia on 10/20/1954,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,before,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Produce a photorealistic image of the Kirov Stadium in Russia before 01/01/2006,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,random after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Produce a photorealistic image of the Kirov Stadium in Russia on 1/3/2011,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,replaced by other,
Kirov Stadium,01/01/2006,http://commons.wikimedia.org/wiki/Special:FilePath/Kirov%20stadium.jpg,after,Point(30.220533 59.972953),Russia,10/20/1954,1/3/2011,Point(30.220533 59.972953),30.220533,59.972953,https://commons.wikimedia.org/wiki/Category:Kirov%20Stadium%20in%20Saint%20Petersburg,0,01/01/1950,17,Produce a photorealistic image of the Kirov Stadium in Russia after 01/01/2006,Produce,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,replaced by other,
Königsberg Castle,01/01/1968,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,random before,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0,01/01/1255,25,Create a photorealistic image of the Königsberg Castle in Russia on 01/27/1574,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Königsberg Castle,01/01/1968,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,before,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0,01/01/1255,25,Create a photorealistic image of the Königsberg Castle in Russia before 01/01/1968,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Königsberg Castle,01/01/1968,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,random after,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0,01/01/1255,25,Create a photorealistic image of the Königsberg Castle in Russia on 5/30/1974,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Königsberg Castle,01/01/1968,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,after,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0,01/01/1255,25,Create a photorealistic image of the Königsberg Castle in Russia after 01/01/1968,Create,{imperative} a photorealistic image of the {name} in {BuildingCountry} after {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Königsberg Castle,01/01/1968,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,random before,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0,01/01/1255,25,Give me a photorealistic image of the Königsberg Castle in Russia on 01/27/1574,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomBefore},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Königsberg Castle,01/01/1968,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,before,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0,01/01/1255,25,Give me a photorealistic image of the Königsberg Castle in Russia before 01/01/1968,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} before {demolitionDate},1,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
Königsberg Castle,01/01/1968,http://commons.wikimedia.org/wiki/Special:FilePath/K%C3%B6nigsberg%20Castle.jpg,random after,Point(20.509558 54.710342),Russia,01/27/1574,5/30/1974,Point(20.509558 54.710342),20.509558,54.710342,https://commons.wikimedia.org/wiki/Category:K%C3%B6nigsberg%20Castle,0,01/01/1255,25,Give me a photorealistic image of the Königsberg Castle in Russia on 5/30/1974,Give me,{imperative} a photorealistic image of the {name} in {BuildingCountry} on {randomAfter},2,demolished,"ruined,dilapidated,shattered,decayed,wrecked,ravaged,devastated,demolished,destroyed,torn off,rubble,debris,ruins,wreckage,fragments,remains,state of ruin"
