name,lifespan,anAge,prompttemplate,promptcategory,imperative,prompt,difficulty,promptedage,goldenrecordImages,expectedValue
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Galápagos Sea Lion that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Galápagos Sea Lion that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a a Galápagos Sea Lion that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a a Galápagos Sea Lion that is 40 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Galápagos Sea Lion that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Galápagos Sea Lion that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Galápagos Sea Lion that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Galápagos Sea Lion that is 40 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Galápagos Sea Lion,20,,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Galápagos Sea Lion that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Gal%C3%A1pagos%20sea%20lion%20San%20Crist%C3%B3bal%20Gal%C3%A1pagos%20Ecuador%20DSC00189%20ad.JPG,http://commons.wikimedia.org/wiki/Special:FilePath/Galapagos%2C%20sea-lion%2C%20female%20%28by%20Casey%20Klebba%29.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Create,Create a photorealistic image of a a Gelada that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Create,Create a photorealistic image of a a Gelada that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Create,Create a photorealistic image of a a Gelada that is 40 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Create,Create a photorealistic image of a Gelada that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Generate,Generate a photorealistic image of a a Gelada that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Generate,Generate a photorealistic image of a a Gelada that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Generate,Generate a photorealistic image of a a Gelada that is 40 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Generate,Generate a photorealistic image of a Gelada that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Give me,Give me a photorealistic image of a a Gelada that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Give me,Give me a photorealistic image of a a Gelada that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Give me,Give me a photorealistic image of a a Gelada that is 40 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Give me,Give me a photorealistic image of a Gelada that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is 1 month old,youth,Produce,Produce a photorealistic image of a a Gelada that is 1 month old,1,1 month,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","tiny,soft,infant,juvenile,suckling,offspring,baby,small,bright-eyed,smooth,bright eyes,wide and open eyes,cuddly and endearing presence"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (lifespan*0.8) years old,unrealistic age,Produce,Produce a photorealistic image of a a Gelada that is 16 years old,1,lifespan*0.8,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","elderly,aged,grey,wrinkled,signs of aging,graying fur,thinning fur,weathered appearance,wrinkled skin"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (2*lifespan) years old,unrealistic age,Produce,Produce a photorealistic image of a a Gelada that is 40 years old,2,lifespan*2,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","lifeless,deceased,dead,late,passed,perished,death,passing,decease,mortality"
Gelada,20,36.0,(imperative) a photorealistic image of a (name) that is (0.5*lifespan) years old,realistic age,Produce,Produce a photorealistic image of a Gelada that is 10 years old,1,0.5*lifespan,"http://commons.wikimedia.org/wiki/Special:FilePath/Cap%20de%20Concesse.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Dschelada%2C%20Tierpark%20Berlin%2C%20506-612.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscura%29%20female%20with%20baby.jpg,http://commons.wikimedia.org/wiki/Special:FilePath/Southern%20gelada%20%28Theropithecus%20gelada%20obscurus%29%20male.jpg","mature,vigorous,strong,healthy,adult,muscular,toned,fit,agile,vibrant,sturdy,strong and healthy,muscular and toned body,vitality and good health,vibrant and sturdy appearance,prime of their life"
